device /dev/input/event10, name "ELAN Touchscreen", phys "usb-0000:00:14.0-4.4/input0"
(InputEvent(1480382776L, 763037L, 3, 1, 696L), '---', 696L)
(InputEvent(1480382776L, 811170L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382776L, 819031L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382776L, 892013L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382776L, 900158L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382776L, 997037L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382777L, 5144L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382777L, 29040L, 3, 54, 695L), '---', 695L)
(InputEvent(1480382777L, 29040L, 3, 61, 695L), '---', 695L)
(InputEvent(1480382777L, 29040L, 3, 1, 695L), '---', 695L)
(InputEvent(1480382777L, 44819L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382777L, 53228L, 3, 54, 694L), '---', 694L)
(InputEvent(1480382777L, 53228L, 3, 61, 694L), '---', 694L)
(InputEvent(1480382777L, 53228L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382777L, 53228L, 3, 1, 694L), '---', 694L)
(InputEvent(1480382777L, 117947L, 3, 54, 693L), '---', 693L)
(InputEvent(1480382777L, 117947L, 3, 61, 693L), '---', 693L)
(InputEvent(1480382777L, 117947L, 3, 1, 693L), '---', 693L)
(InputEvent(1480382777L, 231140L, 3, 54, 692L), '---', 692L)
(InputEvent(1480382777L, 231140L, 3, 61, 692L), '---', 692L)
(InputEvent(1480382777L, 231140L, 3, 1, 692L), '---', 692L)
(InputEvent(1480382777L, 359897L, 3, 54, 691L), '---', 691L)
(InputEvent(1480382777L, 359897L, 3, 61, 691L), '---', 691L)
(InputEvent(1480382777L, 359897L, 3, 1, 691L), '---', 691L)
(InputEvent(1480382777L, 521086L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382777L, 529032L, 3, 48, 3L), '---', 3L)
(InputEvent(1480382777L, 529032L, 3, 49, 3L), '---', 3L)
(InputEvent(1480382777L, 537155L, 3, 57, -1L), '---', -1L)
(InputEvent(1480382778L, 590229L, 3, 57, 1495L), '---', 1495L)
(InputEvent(1480382778L, 590229L, 3, 53, 1708L), '---', 1708L)
(InputEvent(1480382778L, 590229L, 3, 54, 1037L), '---', 1037L)
(InputEvent(1480382778L, 590229L, 3, 60, 1708L), '---', 1708L)
(InputEvent(1480382778L, 590229L, 3, 61, 1037L), '---', 1037L)
(InputEvent(1480382778L, 590229L, 3, 0, 1708L), '---', 1708L)
(InputEvent(1480382778L, 590229L, 3, 1, 1037L), '---', 1037L)
(InputEvent(1480382778L, 630809L, 3, 48, 2L), '---', 2L)
(InputEvent(1480382778L, 630809L, 3, 49, 2L), '---', 2L)
(InputEvent(1480382778L, 637812L, 3, 48, 1L), '---', 1L)
(InputEvent(1480382778L, 637812L, 3, 49, 1L), '---', 1L)
(InputEvent(1480382778L, 645775L, 3, 57, -1L), '---', -1L)
(InputEvent(1480382781L, 7069L, 3, 57, 1496L), '---', 1496L)
(InputEvent(1480382781L, 7069L, 3, 53, 1738L), '---', 1738L)
(InputEvent(1480382781L, 7069L, 3, 54, 655L), '---', 655L)
(InputEvent(1480382781L, 7069L, 3, 60, 1738L), '---', 1738L)
(InputEvent(1480382781L, 7069L, 3, 61, 655L), '---', 655L)
(InputEvent(1480382781L, 7069L, 3, 48, 2L), '---', 2L)
(InputEvent(1480382781L, 7069L, 3, 49, 2L), '---', 2L)
(InputEvent(1480382781L, 7069L, 3, 0, 1738L), '---', 1738L)
(InputEvent(1480382781L, 7069L, 3, 1, 655L), '---', 655L)
(InputEvent(1480382781L, 22838L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382781L, 22838L, 3, 48, 3L), '---', 3L)
(InputEvent(1480382781L, 38975L, 3, 48, 4L), '---', 4L)
(InputEvent(1480382781L, 120060L, 3, 53, 1737L), '---', 1737L)
(InputEvent(1480382781L, 120060L, 3, 54, 656L), '---', 656L)
(InputEvent(1480382781L, 120060L, 3, 60, 1737L), '---', 1737L)
(InputEvent(1480382781L, 120060L, 3, 61, 656L), '---', 656L)
(InputEvent(1480382781L, 120060L, 3, 0, 1737L), '---', 1737L)
(InputEvent(1480382781L, 120060L, 3, 1, 656L), '---', 656L)
(InputEvent(1480382781L, 192996L, 3, 49, 3L), '---', 3L)
(InputEvent(1480382781L, 257053L, 3, 49, 4L), '---', 4L)
(InputEvent(1480382781L, 313201L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382781L, 320960L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382781L, 330035L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382781L, 338050L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382781L, 362051L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382781L, 386104L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382781L, 393787L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382781L, 409831L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382781L, 418122L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382781L, 475094L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382781L, 482932L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382781L, 499089L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382781L, 507206L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382781L, 515107L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382781L, 523231L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382781L, 588058L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382781L, 596133L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382782L, 249164L, 3, 53, 1736L), '---', 1736L)
(InputEvent(1480382782L, 249164L, 3, 54, 655L), '---', 655L)
(InputEvent(1480382782L, 249164L, 3, 60, 1736L), '---', 1736L)
(InputEvent(1480382782L, 249164L, 3, 61, 655L), '---', 655L)
(InputEvent(1480382782L, 249164L, 3, 0, 1736L), '---', 1736L)
(InputEvent(1480382782L, 249164L, 3, 1, 655L), '---', 655L)
(InputEvent(1480382782L, 306203L, 3, 54, 654L), '---', 654L)
(InputEvent(1480382782L, 306203L, 3, 61, 654L), '---', 654L)
(InputEvent(1480382782L, 306203L, 3, 1, 654L), '---', 654L)
(InputEvent(1480382782L, 451091L, 3, 54, 653L), '---', 653L)
(InputEvent(1480382782L, 451091L, 3, 61, 653L), '---', 653L)
(InputEvent(1480382782L, 451091L, 3, 1, 653L), '---', 653L)
(InputEvent(1480382782L, 540050L, 3, 54, 652L), '---', 652L)
(InputEvent(1480382782L, 540050L, 3, 61, 652L), '---', 652L)
(InputEvent(1480382782L, 540050L, 3, 1, 652L), '---', 652L)
(InputEvent(1480382782L, 628058L, 3, 54, 651L), '---', 651L)
(InputEvent(1480382782L, 628058L, 3, 61, 651L), '---', 651L)
(InputEvent(1480382782L, 628058L, 3, 1, 651L), '---', 651L)
(InputEvent(1480382782L, 999260L, 3, 54, 650L), '---', 650L)
(InputEvent(1480382782L, 999260L, 3, 61, 650L), '---', 650L)
(InputEvent(1480382782L, 999260L, 3, 1, 650L), '---', 650L)
(InputEvent(1480382783L, 233073L, 3, 52, 1L), '---', 1L)
(InputEvent(1480382783L, 241201L, 3, 52, 0L), '---', 0L)
(InputEvent(1480382783L, 241201L, 3, 48, 3L), '---', 3L)
(InputEvent(1480382783L, 241201L, 3, 49, 3L), '---', 3L)
(InputEvent(1480382783L, 249058L, 3, 57, -1L), '---', -1L)
